,,,,Achillea millefolium,Achyrachaena mollis,Agroseris grandiflora,Agrostis capillaris,Aira caryophyllea,Alopecurus geniculatus,Alopecurus pratensis,Anagallis arvensis,Anthoxanthum odoratum,Aphanes occidentalis,Aristida oligantha,Briza minor,Brodiaea sp.,Bromus carinatus,Bromus diandrus,Bromus hordeaceus,Bromus tectorum,Calandrinia ciliata,Camassia quamash,Carex inops,Carex spp.,Centaurea debeauxii,Cerastium glomeratum,Clarkia purpurea,Collinsia grandiflora,Crepis capillaris,Cynosurus echinatus,Dactylis glomerata,Danthonia californica,Daucus carota,Daucus pusillus,Drymocallis glandulosa,Elymus repens,Eriophyllum lanatum,Erodium cicutarium,Eschscholzia californica,Festuca roemeri,Galium aparine,Galium parisiense,Geranium columbinum,Geranium dissectum,Geranium molle,Hieracium spp.,Holcus lanatus,Hypericum perforatum,Hypochaeris radicata,Juncus effusus,Juncus occidentalis,Kickxia elatine,Koeleria macrantha,Lactuca serriola,Lapsana communis,Leucanthemum vulgare,Linum bienne,Lomatium nudicaule,Lotus corniculatus,Lotus micranthus,Lotus unifoliatus,Lupinus bicolor,Luzula spp.,Microseris laciniata,Moenchia erecta,Myosotis discolor,Navarretia pubescens,Osmorhiza berteroi,Parentucellia viscosa,Phalaris arundinacea,Phleum pratense,Plantago lanceolata,Plantago major,Plectritis congesta,Poa compressa,Prunella vulgaris,Ranunculus austro-oreganus,Ranunculus occidentalis,Ranunculus repens,Rubus armeniacus,Rumex acetosella,Rumex crispus,Schedonorus arundinaceus,Sherardia arvensis,Sidalcea malviflora,Sisymbrium altissimum,Sonchus asper,Taraxicum officinale,Torilis arvensis,Tragopogon dubius,Trifolium arvense,Trifolium dubium,Trifolium hirtum,Trifolium pratense,Trifolium repens,Trifolium spp.,Trifolium subterraneum,Verbascum  blattaria,Veronica arvensis,Vicia hirsuta,Vicia sativa,Vicia spp.,Vulpia spp.,Unknown sample 6 (forb),Unknown sample 12,Total Cover
20,HOPS,Southern,Warming&ppt,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.34%,2.14%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,4.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,54.93%,0.00%,0.00%,0.00%,0.00%,0.00%,35.91%,0.00%,0.00%,100.00%
21,HOPS,Central,Drought,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.79%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.14%,0.00%,17.48%,0.00%,0.00%,29.13%,0.00%,2.69%,0.04%,0.00%,0.00%,21.96%,0.00%,0.00%,0.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.34%,0.00%,0.00%,0.00%,0.00%,9.86%,0.00%,0.04%,3.14%,1.34%,0.00%,6.28%,0.00%,0.00%,100.00%
22,HOPS,Central,Control,0.05%,0.00%,0.54%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.32%,0.05%,1.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,7.03%,0.00%,0.00%,7.57%,0.00%,7.57%,1.08%,0.00%,0.05%,23.24%,0.00%,0.00%,15.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.54%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,4.86%,0.00%,0.05%,9.19%,0.54%,0.00%,12.97%,0.00%,0.00%,100.00%
23,HOPS,Central,Warming,0.00%,0.00%,0.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.60%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,1.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.00%,0.00%,0.00%,0.00%,0.24%,0.00%,0.00%,1.66%,0.00%,0.00%,92.57%,0.00%,0.00%,100.00%
24,HOPS,Central,Warming&ppt,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.12%,0.00%,0.00%,0.00%,0.00%,1.96%,0.00%,0.00%,7.85%,6.45%,0.00%,80.72%,0.00%,0.00%,100.00%
25,HOPS,Central,Drought,0.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.05%,1.63%,0.00%,0.00%,0.00%,0.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.05%,0.00%,0.00%,0.00%,7.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,29.38%,0.00%,12.51%,0.00%,0.00%,0.00%,7.07%,0.00%,0.00%,23.94%,0.00%,0.00%,0.00%,0.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.54%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,1.09%,1.09%,0.00%,0.00%,0.00%,0.00%,10.88%,0.00%,1.09%,0.00%,0.00%,0.00%,1.09%,0.00%,0.00%,100.00%
26,HOPS,Central,Warming ,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,6.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.83%,0.06%,0.00%,0.00%,19.31%,0.00%,0.00%,37.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.41%,0.00%,0.00%,0.00%,0.00%,20.52%,0.00%,0.00%,2.41%,0.06%,0.00%,6.04%,0.00%,0.00%,100.00%
27,HOPS,Central,Warming&ppt,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,4.98%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.42%,0.83%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.04%,0.00%,15.37%,0.00%,0.00%,0.04%,13.70%,0.00%,0.00%,15.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.42%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,1.25%,0.00%,0.00%,0.00%,1.25%,0.00%,0.00%,0.00%,0.00%,2.49%,0.00%,0.00%,3.32%,1.66%,0.00%,38.21%,0.00%,0.00%,100.00%
28,HOPS,Central,Drought,0.00%,0.06%,0.00%,1.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.20%,0.00%,0.00%,0.00%,3.00%,0.06%,0.06%,0.06%,0.00%,0.00%,9.01%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.01%,0.00%,34.23%,0.00%,0.00%,0.00%,13.21%,0.00%,0.00%,7.81%,0.00%,0.00%,0.00%,1.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,1.80%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.80%,0.00%,0.00%,0.00%,0.00%,13.21%,0.00%,0.00%,5.41%,0.00%,0.00%,0.06%,0.00%,0.00%,100.00%
29,HOPS,Central,Control,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,1.38%,6.92%,0.00%,0.07%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.07%,0.07%,0.07%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.00%,13.83%,0.00%,0.00%,0.00%,8.99%,0.00%,0.00%,29.05%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,1.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.69%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,8.99%,0.00%,0.00%,0.00%,0.00%,23.51%,0.00%,0.07%,0.00%,0.00%,0.00%,4.15%,0.00%,0.00%,100.00%
30,HOPS,Central,Drought,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.33%,0.00%,0.00%,0.28%,0.00%,0.55%,0.00%,0.00%,0.00%,4.71%,0.00%,0.00%,8.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,10.26%,0.00%,0.03%,2.50%,1.39%,0.00%,65.17%,0.00%,0.00%,100.00%
31,HOPS,Central,Control,4.28%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.53%,0.05%,0.05%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.07%,0.00%,0.05%,0.00%,0.00%,0.00%,0.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.07%,0.00%,11.76%,0.00%,0.00%,0.05%,3.21%,0.00%,0.00%,6.41%,0.00%,0.00%,0.00%,2.14%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.05%,0.00%,0.00%,1.07%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,13.36%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.28%,0.00%,0.00%,0.00%,0.00%,6.95%,0.00%,0.00%,0.00%,2.67%,0.00%,40.09%,0.00%,0.00%,100.00%
32,HOPS,Central,Warming ,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.22%,0.00%,0.03%,0.00%,0.00%,0.03%,2.93%,0.00%,0.00%,4.56%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.33%,0.00%,0.00%,0.00%,0.00%,6.52%,0.00%,0.03%,0.33%,2.28%,0.00%,76.27%,0.00%,0.00%,100.00%
33,HOPS,Central,Warming&ppt,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.80%,0.00%,0.04%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.04%,0.04%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,4.02%,0.00%,0.00%,5.22%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,5.62%,0.00%,0.00%,0.00%,7.23%,0.00%,0.00%,0.00%,0.00%,12.05%,0.00%,0.40%,4.02%,1.61%,0.00%,58.66%,0.00%,0.00%,100.00%
34,HOPS,Central,Control,12.58%,0.00%,0.00%,5.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.50%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.50%,0.00%,1.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.50%,0.00%,0.00%,0.00%,0.00%,13.08%,0.00%,0.00%,0.00%,5.03%,0.00%,0.00%,4.53%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.05%,0.00%,0.05%,0.00%,0.00%,1.51%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.51%,0.00%,0.00%,0.00%,0.00%,23.64%,0.00%,0.50%,0.05%,0.00%,0.00%,29.68%,0.00%,0.00%,100.00%
35,HOPS,Central,Warming ,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,8.94%,0.00%,0.00%,0.00%,0.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.04%,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,7.15%,0.89%,0.00%,0.00%,10.28%,0.00%,0.00%,13.85%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,1.34%,2.23%,0.00%,0.00%,0.00%,6.26%,0.00%,0.00%,0.00%,0.00%,25.92%,0.00%,0.00%,0.04%,1.79%,0.00%,19.66%,0.00%,0.00%,100.00%
36,HOPS,Central,Warming&ppt,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,4.67%,0.00%,2.33%,0.03%,0.00%,0.00%,0.33%,0.00%,0.00%,7.34%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.03%,0.00%,0.00%,0.67%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.34%,0.00%,0.00%,1.67%,2.00%,0.00%,74.38%,0.00%,0.00%,100.00%
37,HOPS,Central,Warming&ppt,0.00%,0.00%,0.00%,0.06%,0.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.06%,0.00%,8.32%,0.06%,0.00%,0.00%,1.11%,0.00%,0.00%,22.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.55%,0.06%,0.00%,0.00%,0.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.11%,0.00%,0.00%,0.00%,0.00%,38.85%,0.00%,0.00%,0.00%,0.06%,0.00%,22.20%,0.00%,0.00%,100.00%
38,HOPS,Central,Drought,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.51%,0.05%,0.00%,0.00%,0.00%,19.48%,0.00%,0.00%,11.28%,0.00%,1.03%,0.05%,0.00%,0.00%,0.05%,0.00%,0.00%,4.10%,0.00%,0.51%,0.00%,2.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.05%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.51%,0.00%,0.00%,0.00%,0.00%,10.25%,0.00%,0.51%,0.51%,13.33%,0.00%,33.32%,0.00%,0.00%,100.00%
39,HOPS,Central,Control,3.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.61%,0.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,2.44%,0.00%,0.06%,0.61%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.06%,0.00%,15.88%,0.61%,0.00%,0.00%,0.00%,0.00%,0.06%,37.26%,0.00%,0.06%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.06%,0.00%,1.22%,0.00%,0.00%,2.44%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.06%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.16%,0.00%,0.00%,0.00%,0.00%,21.38%,0.00%,0.61%,0.06%,0.06%,0.00%,3.05%,0.00%,0.00%,100.00%
40,HOPS,Central,Warming,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.26%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.03%,0.00%,0.00%,0.03%,0.00%,0.26%,0.00%,0.00%,0.03%,0.00%,0.00%,0.26%,0.00%,0.00%,0.03%,0.00%,0.00%,0.26%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.31%,0.26%,0.00%,0.00%,0.79%,0.00%,0.00%,0.00%,1.83%,0.00%,0.00%,0.00%,0.00%,2.10%,0.00%,0.26%,0.03%,2.88%,0.00%,89.05%,0.00%,0.00%,100.00%
41,HOPS,Northern,Control,1.50%,0.00%,0.00%,0.00%,0.00%,0.00%,14.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.75%,0.00%,23.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.10%,10.11%,0.00%,0.00%,11.61%,0.00%,0.00%,0.00%,1.50%,0.00%,0.00%,3.37%,0.00%,0.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.75%,0.00%,0.00%,0.00%,0.00%,0.75%,0.00%,0.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.62%,0.75%,3.37%,0.00%,0.00%,2.25%,0.00%,0.00%,0.00%,0.00%,0.00%,2.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,100.00%
42,HOPS,Northern,Warming ,5.92%,0.00%,0.00%,1.78%,0.00%,5.92%,10.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.37%,0.00%,0.00%,0.06%,0.06%,3.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,33.14%,0.00%,0.00%,8.28%,0.00%,0.00%,0.06%,1.18%,0.00%,0.00%,10.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,5.92%,0.00%,0.00%,0.06%,0.00%,0.06%,0.00%,0.00%,0.00%,6.51%,0.00%,0.00%,2.37%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,1.18%,0.00%,0.00%,0.00%,100.00%
43,HOPS,Northern,Warming&ppt,0.05%,0.00%,0.00%,5.45%,0.00%,0.05%,0.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.72%,0.00%,3.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,1.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.27%,10.89%,0.00%,0.00%,0.00%,7.63%,0.00%,0.00%,0.00%,27.23%,0.54%,0.00%,5.99%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.09%,0.00%,0.00%,0.00%,0.00%,1.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.81%,0.00%,0.00%,0.05%,0.00%,0.05%,0.54%,0.00%,0.00%,8.17%,0.54%,0.00%,0.00%,0.00%,0.00%,0.00%,2.72%,0.00%,0.00%,13.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
